date,jd_ut,Sun,Moon,Jupiter,Saturn,Jupiter_Saturn_sep
1425-01-29,2241567.5,318.0670535061808,67.3825215367824,226.46463853486236,227.0346679390119,0.5700294041495511
1425-01-30,2241568.5,319.07647678197037,81.7202851681827,226.53789203468267,227.06394847987818,0.5260564451955076
1425-01-31,2241569.5,320.0854038270163,96.28982724651372,226.6083368472646,227.09158366817914,0.4832468209145304
1425-02-01,2241570.5,321.09383152582694,111.02460291393652,226.6759450349894,227.11755974102843,0.44161470603901876
1425-02-02,2241571.5,322.1017611123753,125.82415359170501,226.74068791318433,227.14186253871918,0.40117462553484984
1425-02-03,2241572.5,323.10919992468285,140.56291997992008,226.80253904484263,227.16448064048123,0.36194159563859785
1425-02-04,2241573.5,324.1161616369363,155.1080770662261,226.86147633914462,227.18540749271432,0.3239311535697027
1425-02-05,2241574.5,325.1226644062283,169.34140814282594,226.9174822081113,227.2046415348783,0.2871593267670107
1425-02-06,2241575.5,326.12872746492684,183.17801653462635,226.97054197691082,227.22218447006838,0.2516424931575614
1425-02-07,2241576.5,327.1343675435459,196.57645284480327,227.02064157951312,227.23803879688597,0.21739721737284867
1425-02-08,2241577.5,328.1395963368613,209.53915478998238,227.06776577566617,227.2522058595139,0.1844400838477327
1425-02-09,2241578.5,329.14441958423293,222.1058003725114,227.11189749527176,227.26468502723185,0.15278753196008665
1425-02-10,2241579.5,330.14883743480414,234.3433422086536,227.1530181058005,227.27547384107734,0.12245573527684428
1425-02-11,2241580.5,331.1528453503111,246.3356302950073,227.19110808672855,227.2845685952068,0.09346050847824472
1425-02-12,2241581.5,332.1564350468865,258.17420759153583,227.2261476455752,227.29196488314972,0.06581723757452096
1425-02-13,2241582.5,333.159595234607,269.9509086293121,227.25811719096382,227.29765801664635,0.03954082568253625
1425-02-14,2241583.5,334.1623121797898,281.75220800784234,227.28699773063255,227.30164339715256,0.014645666520010536
